SURF,KVD,STAR,HARRIS3D,GFTT,FAST,SIFT3D,SIFT,HARRIS6D,DENSE,NARF,ORB,MSER
0.309,0.35699999999999998,0.19900000000000001,0.318,0.246,0.46300000000000002,0.378,0.182,0.309,0.35899999999999999,0.47999999999999998,0.39200000000000002,0.17999999999999999
0.32100000000000001,0.32800000000000001,0.184,0.41799999999999998,0.222,0.45000000000000001,0.32300000000000001,0.189,0.314,0.35599999999999998,0.46600000000000003,0.39700000000000002,0.156
0.32300000000000001,0.32600000000000001,0.187,0.40000000000000002,0.22500000000000001,0.41899999999999998,0.36099999999999999,0.16500000000000001,0.29299999999999998,0.34999999999999998,0.45500000000000002,0.38400000000000001,0.16400000000000001
0.33400000000000002,0.32600000000000001,0.16,0.373,0.23100000000000001,0.437,0.37,0.20799999999999999,0.27700000000000002,0.33600000000000002,0.442,0.379,0.13100000000000001
0.32300000000000001,0.31,0.19,0.318,0.22800000000000001,0.434,0.376,0.18099999999999999,0.28000000000000003,0.33100000000000002,0.46300000000000002,0.36499999999999999,0.14799999999999999
0.32000000000000001,0.318,0.17699999999999999,0.40899999999999997,0.24299999999999999,0.46500000000000002,0.33700000000000002,0.154,0.26100000000000001,0.309,0.42999999999999999,0.34899999999999998,0.107
0.30599999999999999,0.32000000000000001,0.187,0.34499999999999997,0.254,0.45500000000000002,0.34999999999999998,0.17699999999999999,0.27100000000000002,0.29699999999999999,0.44700000000000001,0.35899999999999999,0.123
0.32200000000000001,0.32000000000000001,0.19800000000000001,0.318,0.26600000000000001,0.437,0.33000000000000002,0.17599999999999999,0.29799999999999999,0.30499999999999999,0.437,0.311,0.073999999999999996
0.29799999999999999,0.307,0.20100000000000001,0.35499999999999998,0.27800000000000002,0.46800000000000003,0.31,0.17999999999999999,0.29799999999999999,0.317,0.48099999999999998,0.34599999999999997,0.066000000000000003
0.307,0.29199999999999998,0.19800000000000001,0.309,0.251,0.434,0.34000000000000002,0.185,0.26100000000000001,0.32000000000000001,0.45200000000000001,0.33300000000000002,0.073999999999999996
0.314,0.28599999999999998,0.187,0.32700000000000001,0.251,0.42899999999999999,0.34999999999999998,0.16900000000000001,0.27100000000000002,0.31900000000000001,0.437,0.33600000000000002,0.115
0.29699999999999999,0.29899999999999999,0.187,0.309,0.246,0.41899999999999998,0.30499999999999999,0.17999999999999999,0.23899999999999999,0.314,0.45100000000000001,0.34799999999999998,0.089999999999999997
0.27200000000000002,0.27100000000000002,0.17999999999999999,0.29999999999999999,0.22500000000000001,0.42099999999999999,0.29099999999999998,0.14399999999999999,0.22900000000000001,0.32300000000000001,0.442,0.33400000000000002,0.107
0.28299999999999997,0.28399999999999997,0.19400000000000001,0.309,0.216,0.40300000000000002,0.314,0.157,0.26100000000000001,0.315,0.47699999999999998,0.32300000000000001,0.13100000000000001
0.28699999999999998,0.28100000000000003,0.19,0.32700000000000001,0.24299999999999999,0.41299999999999998,0.29299999999999998,0.16200000000000001,0.23899999999999999,0.307,0.432,0.33900000000000002,0.156
0.27400000000000002,0.30199999999999999,0.19400000000000001,0.35499999999999998,0.24299999999999999,0.40600000000000003,0.29499999999999998,0.16300000000000001,0.20200000000000001,0.311,0.42699999999999999,0.27900000000000003,0.13900000000000001
0.27200000000000002,0.28899999999999998,0.19800000000000001,0.28199999999999997,0.24299999999999999,0.40600000000000003,0.28899999999999998,0.20200000000000001,0.26100000000000001,0.311,0.41999999999999998,0.315,0.156
0.27800000000000002,0.29199999999999998,0.20499999999999999,0.29099999999999998,0.22800000000000001,0.40100000000000002,0.28699999999999998,0.186,0.255,0.307,0.42199999999999999,0.29699999999999999,0.107
0.26300000000000001,0.29899999999999999,0.19800000000000001,0.20000000000000001,0.23999999999999999,0.40799999999999997,0.308,0.16,0.21299999999999999,0.29799999999999999,0.433,0.309,0.115
0.25700000000000001,0.28899999999999998,0.16800000000000001,0.309,0.216,0.41299999999999998,0.30499999999999999,0.13700000000000001,0.22900000000000001,0.318,0.41999999999999998,0.26300000000000001,0.13900000000000001
0.27500000000000002,0.28399999999999997,0.183,0.20000000000000001,0.20100000000000001,0.38500000000000001,0.29299999999999998,0.16600000000000001,0.223,0.33900000000000002,0.432,0.27200000000000002,0.14799999999999999
0.255,0.28599999999999998,0.17199999999999999,0.29099999999999998,0.222,0.36699999999999999,0.27900000000000003,0.14000000000000001,0.25,0.33800000000000002,0.40999999999999998,0.27700000000000002,0.13900000000000001
0.25,0.27600000000000002,0.17899999999999999,0.245,0.20999999999999999,0.38,0.28899999999999998,0.14999999999999999,0.186,0.315,0.40799999999999997,0.255,0.123
0.24199999999999999,0.26600000000000001,0.17499999999999999,0.26400000000000001,0.20699999999999999,0.38,0.28100000000000003,0.189,0.23400000000000001,0.315,0.43099999999999999,0.24199999999999999,0.13900000000000001
0.24099999999999999,0.26600000000000001,0.17499999999999999,0.28199999999999997,0.16900000000000001,0.36399999999999999,0.28399999999999997,0.19900000000000001,0.245,0.33400000000000002,0.41699999999999998,0.26600000000000001,0.098000000000000004
0.26100000000000001,0.26300000000000001,0.13400000000000001,0.27300000000000002,0.17799999999999999,0.33900000000000002,0.28999999999999998,0.13800000000000001,0.27100000000000002,0.33200000000000002,0.38600000000000001,0.254,0.073999999999999996
0.26100000000000001,0.27600000000000002,0.17199999999999999,0.26400000000000001,0.186,0.34899999999999998,0.28599999999999998,0.12,0.26600000000000001,0.316,0.38300000000000001,0.246,0.082000000000000003
0.23999999999999999,0.24199999999999999,0.14899999999999999,0.245,0.17799999999999999,0.33600000000000002,0.26500000000000001,0.128,0.255,0.311,0.38200000000000001,0.25,0.033000000000000002
0.23000000000000001,0.25,0.16800000000000001,0.26400000000000001,0.17799999999999999,0.32000000000000001,0.26100000000000001,0.10299999999999999,0.29299999999999998,0.30599999999999999,0.38700000000000001,0.20999999999999999,0.016
0.24099999999999999,0.25,0.183,0.26400000000000001,0.17199999999999999,0.33900000000000002,0.26900000000000002,0.115,0.26600000000000001,0.31,0.39400000000000002,0.24199999999999999,0.033000000000000002
0.23899999999999999,0.25,0.17199999999999999,0.22700000000000001,0.13600000000000001,0.33900000000000002,0.27600000000000002,0.13200000000000001,0.22900000000000001,0.313,0.36699999999999999,0.24299999999999999,0.066000000000000003
0.22700000000000001,0.23699999999999999,0.14599999999999999,0.16400000000000001,0.14799999999999999,0.34399999999999997,0.29399999999999998,0.095000000000000001,0.27100000000000002,0.32000000000000001,0.38100000000000001,0.20000000000000001,0.049000000000000002
0.24299999999999999,0.23400000000000001,0.16800000000000001,0.27300000000000002,0.17199999999999999,0.32300000000000001,0.29799999999999999,0.13,0.29299999999999998,0.32600000000000001,0.372,0.22,0.049000000000000002
0.22700000000000001,0.224,0.14199999999999999,0.20899999999999999,0.16900000000000001,0.34399999999999997,0.312,0.11899999999999999,0.25,0.315,0.375,0.191,0.089999999999999997
0.24299999999999999,0.22900000000000001,0.157,0.255,0.14499999999999999,0.315,0.29599999999999999,0.121,0.245,0.313,0.35399999999999998,0.20300000000000001,0.066000000000000003
0.23000000000000001,0.24199999999999999,0.13800000000000001,0.245,0.16900000000000001,0.315,0.29999999999999999,0.099000000000000005,0.255,0.30299999999999999,0.33400000000000002,0.16900000000000001,0.066000000000000003
0.216,0.23400000000000001,0.14899999999999999,0.17299999999999999,0.16600000000000001,0.315,0.28000000000000003,0.108,0.26100000000000001,0.32000000000000001,0.35799999999999998,0.187,0.073999999999999996
0.19400000000000001,0.247,0.157,0.20899999999999999,0.183,0.35699999999999998,0.28199999999999997,0.107,0.26600000000000001,0.31,0.34699999999999998,0.16700000000000001,0.073999999999999996
0.184,0.26000000000000001,0.14899999999999999,0.22700000000000001,0.17499999999999999,0.34100000000000003,0.28000000000000003,0.107,0.19700000000000001,0.318,0.32800000000000001,0.192,0.082000000000000003
0.183,0.26000000000000001,0.14599999999999999,0.22700000000000001,0.183,0.32000000000000001,0.28799999999999998,0.098000000000000004,0.20200000000000001,0.30199999999999999,0.33400000000000002,0.185,0.066000000000000003
0.185,0.255,0.153,0.20399999999999999,0.189,0.31,0.27800000000000002,0.085999999999999993,0.21299999999999999,0.30399999999999999,0.33400000000000002,0.159,0.082000000000000003
0.187,0.22900000000000001,0.13400000000000001,0.159,0.189,0.28899999999999998,0.27900000000000003,0.090999999999999998,0.23400000000000001,0.307,0.34100000000000003,0.14899999999999999,0.066000000000000003
0.17899999999999999,0.23200000000000001,0.14899999999999999,0.19600000000000001,0.186,0.318,0.26800000000000002,0.078,0.19700000000000001,0.30499999999999999,0.33400000000000002,0.16800000000000001,0.049000000000000002
0.17299999999999999,0.23699999999999999,0.14899999999999999,0.189,0.16600000000000001,0.307,0.27700000000000002,0.079000000000000001,0.26100000000000001,0.29399999999999998,0.33800000000000002,0.16200000000000001,0.057000000000000002
0.19400000000000001,0.21099999999999999,0.16,0.219,0.157,0.307,0.27700000000000002,0.088999999999999996,0.17899999999999999,0.30099999999999999,0.36499999999999999,0.13500000000000001,0.033000000000000002
0.17199999999999999,0.23400000000000001,0.17199999999999999,0.16300000000000001,0.151,0.30499999999999999,0.27000000000000002,0.076999999999999999,0.184,0.309,0.33500000000000002,0.115,0.033000000000000002
0.17499999999999999,0.23200000000000001,0.14599999999999999,0.192,0.16300000000000001,0.28399999999999997,0.28699999999999998,0.095000000000000001,0.191,0.31900000000000001,0.33700000000000002,0.11600000000000001,0.041000000000000002
0.17000000000000001,0.224,0.13800000000000001,0.20200000000000001,0.14499999999999999,0.25800000000000001,0.29499999999999998,0.090999999999999998,0.214,0.316,0.34000000000000002,0.104,0.041000000000000002
0.14999999999999999,0.214,0.153,0.20200000000000001,0.13300000000000001,0.25600000000000001,0.29699999999999999,0.076999999999999999,0.21299999999999999,0.29899999999999999,0.33400000000000002,0.14999999999999999,0.057000000000000002
0.151,0.19800000000000001,0.13400000000000001,0.23100000000000001,0.16900000000000001,0.26400000000000001,0.28499999999999998,0.062,0.21299999999999999,0.28599999999999998,0.34799999999999998,0.109,0.066000000000000003
0.152,0.22900000000000001,0.13400000000000001,0.248,0.154,0.248,0.26600000000000001,0.058999999999999997,0.17000000000000001,0.29299999999999998,0.32400000000000001,0.10199999999999999,0.066000000000000003
0.16700000000000001,0.216,0.11600000000000001,0.23799999999999999,0.13600000000000001,0.23300000000000001,0.26200000000000001,0.060999999999999999,0.19700000000000001,0.28599999999999998,0.32400000000000001,0.10100000000000001,0.041000000000000002
0.159,0.214,0.11600000000000001,0.18099999999999999,0.115,0.22500000000000001,0.26600000000000001,0.063,0.193,0.29099999999999998,0.34799999999999998,0.105,0.057000000000000002
0.156,0.19,0.108,0.14599999999999999,0.115,0.245,0.24199999999999999,0.071999999999999995,0.251,0.29499999999999998,0.34300000000000003,0.075999999999999998,0.066000000000000003
0.16500000000000001,0.21099999999999999,0.123,0.26200000000000001,0.104,0.217,0.23799999999999999,0.064000000000000001,0.188,0.28999999999999998,0.34499999999999997,0.099000000000000005,0.049000000000000002
0.16900000000000001,0.20799999999999999,0.097000000000000003,0.22500000000000001,0.107,0.22700000000000001,0.223,0.041000000000000002,0.22,0.28499999999999998,0.35799999999999998,0.091999999999999998,0.057000000000000002
0.14799999999999999,0.20300000000000001,0.104,0.26000000000000001,0.121,0.23999999999999999,0.23400000000000001,0.058999999999999997,0.188,0.29699999999999999,0.35599999999999998,0.086999999999999994,0.057000000000000002
0.14799999999999999,0.19,0.10199999999999999,0.28899999999999998,0.109,0.214,0.22800000000000001,0.056000000000000001,0.16700000000000001,0.30299999999999999,0.33100000000000002,0.069000000000000006,0.066000000000000003
0.14899999999999999,0.16900000000000001,0.108,0.25800000000000001,0.107,0.23000000000000001,0.25700000000000001,0.070000000000000007,0.151,0.29899999999999999,0.30599999999999999,0.087999999999999995,0.057000000000000002
0.157,0.17399999999999999,0.109,0.26800000000000002,0.112,0.19400000000000001,0.23000000000000001,0.068000000000000005,0.151,0.29199999999999998,0.32800000000000001,0.069000000000000006,0.049000000000000002
0.16300000000000001,0.159,0.089999999999999997,0.29899999999999999,0.115,0.23000000000000001,0.216,0.071999999999999995,0.16900000000000001,0.29599999999999999,0.312,0.078,0.066000000000000003
0.156,0.17199999999999999,0.097000000000000003,0.20599999999999999,0.151,0.23499999999999999,0.216,0.049000000000000002,0.20200000000000001,0.28599999999999998,0.32400000000000001,0.079000000000000001,0.089999999999999997
0.14799999999999999,0.16400000000000001,0.089999999999999997,0.247,0.14799999999999999,0.23999999999999999,0.24399999999999999,0.072999999999999995,0.16600000000000001,0.27900000000000003,0.34200000000000003,0.062,0.057000000000000002
0.14599999999999999,0.17699999999999999,0.085999999999999993,0.22900000000000001,0.127,0.23499999999999999,0.23400000000000001,0.060999999999999999,0.13200000000000001,0.28499999999999998,0.32300000000000001,0.084000000000000005,0.115
0.14299999999999999,0.16700000000000001,0.082000000000000003,0.188,0.13,0.25800000000000001,0.214,0.052999999999999999,0.17199999999999999,0.28499999999999998,0.32000000000000001,0.075999999999999998,0.073999999999999996
0.13900000000000001,0.16900000000000001,0.089999999999999997,0.23999999999999999,0.124,0.23000000000000001,0.187,0.059999999999999998,0.188,0.28499999999999998,0.32700000000000001,0.060999999999999999,0.073999999999999996
0.13300000000000001,0.161,0.067000000000000004,0.23200000000000001,0.124,0.23499999999999999,0.252,0.032000000000000001,0.20599999999999999,0.27800000000000002,0.32200000000000001,0.048000000000000001,0.057000000000000002
0.13800000000000001,0.161,0.082000000000000003,0.24199999999999999,0.13900000000000001,0.245,0.23100000000000001,0.035999999999999997,0.17799999999999999,0.27800000000000002,0.29999999999999999,0.055,0.082000000000000003
0.13100000000000001,0.14599999999999999,0.089999999999999997,0.189,0.091999999999999998,0.23300000000000001,0.223,0.037999999999999999,0.17299999999999999,0.27100000000000002,0.30499999999999999,0.043999999999999997,0.066000000000000003
0.14499999999999999,0.14099999999999999,0.097000000000000003,0.22600000000000001,0.115,0.25600000000000001,0.21099999999999999,0.045999999999999999,0.152,0.26600000000000001,0.32100000000000001,0.042999999999999997,0.073999999999999996
0.153,0.13500000000000001,0.085999999999999993,0.26900000000000002,0.107,0.23499999999999999,0.22,0.048000000000000001,0.11799999999999999,0.26300000000000001,0.312,0.044999999999999998,0.057000000000000002
0.155,0.122,0.074999999999999997,0.187,0.11799999999999999,0.22700000000000001,0.215,0.041000000000000002,0.11799999999999999,0.27000000000000002,0.318,0.034000000000000002,0.025000000000000001
0.14399999999999999,0.125,0.078,0.19800000000000001,0.124,0.23000000000000001,0.23200000000000001,0.032000000000000001,0.13500000000000001,0.26800000000000002,0.33200000000000002,0.019,0.089999999999999997
0.155,0.125,0.059999999999999998,0.112,0.127,0.23999999999999999,0.19900000000000001,0.024,0.152,0.27600000000000002,0.33900000000000002,0.036999999999999998,0.057000000000000002
0.14999999999999999,0.14399999999999999,0.049000000000000002,0.20200000000000001,0.107,0.23999999999999999,0.19700000000000001,0.055,0.107,0.28299999999999997,0.32000000000000001,0.035999999999999997,0.057000000000000002
0.16,0.14099999999999999,0.070999999999999994,0.14599999999999999,0.11799999999999999,0.23799999999999999,0.192,0.044999999999999998,0.121,0.28499999999999998,0.308,0.039,0.073999999999999996
0.14899999999999999,0.16500000000000001,0.051999999999999998,0.16900000000000001,0.121,0.23999999999999999,0.21299999999999999,0.035999999999999997,0.104,0.28100000000000003,0.29999999999999999,0.023,0.049000000000000002
0.13700000000000001,0.17499999999999999,0.045999999999999999,0.124,0.10100000000000001,0.20699999999999999,0.19500000000000001,0.032000000000000001,0.086999999999999994,0.28000000000000003,0.30399999999999999,0.035000000000000003,0.033000000000000002
0.13600000000000001,0.16200000000000001,0.062,0.079000000000000001,0.112,0.189,0.20100000000000001,0.027,0.11,0.27800000000000002,0.31,0.042999999999999997,0.025000000000000001
0.14899999999999999,0.14899999999999999,0.059999999999999998,0.080000000000000002,0.127,0.20200000000000001,0.214,0.040000000000000001,0.11600000000000001,0.27200000000000002,0.28999999999999998,0.033000000000000002,0.033000000000000002
0.129,0.128,0.050000000000000003,0.13800000000000001,0.121,0.21199999999999999,0.185,0.029000000000000001,0.13900000000000001,0.26900000000000002,0.27500000000000002,0.023,0.025000000000000001
0.12,0.14699999999999999,0.067000000000000004,0.115,0.10100000000000001,0.20899999999999999,0.19600000000000001,0.025999999999999999,0.14499999999999999,0.26400000000000001,0.27800000000000002,0.021000000000000001,0.033000000000000002
0.14499999999999999,0.128,0.049000000000000002,0.094,0.098000000000000004,0.183,0.19400000000000001,0.031,0.105,0.26100000000000001,0.316,0.017999999999999999,0.042000000000000003
0.14199999999999999,0.13900000000000001,0.044999999999999998,0.094,0.121,0.17799999999999999,0.223,0.032000000000000001,0.158,0.26000000000000001,0.29999999999999999,0.021000000000000001,0.025000000000000001
0.14000000000000001,0.113,0.044999999999999998,0.107,0.107,0.20200000000000001,0.20300000000000001,0.012,0.14599999999999999,0.26800000000000002,0.311,0.025000000000000001,0.050000000000000003
0.13800000000000001,0.13100000000000001,0.047,0.108,0.095000000000000001,0.17299999999999999,0.19700000000000001,0.023,0.13500000000000001,0.26700000000000002,0.27500000000000002,0.012,0.033000000000000002
0.13300000000000001,0.13400000000000001,0.040000000000000001,0.155,0.107,0.183,0.216,0.02,0.111,0.26100000000000001,0.26500000000000001,0.01,0.033000000000000002
0.122,0.094,0.035999999999999997,0.096000000000000002,0.098000000000000004,0.17299999999999999,0.189,0.021999999999999999,0.152,0.26500000000000001,0.27900000000000003,0.021000000000000001,0.042000000000000003
0.12,0.106,0.045999999999999999,0.096000000000000002,0.080000000000000002,0.184,0.19500000000000001,0.021000000000000001,0.127,0.25800000000000001,0.26200000000000001,0.021000000000000001,0.042000000000000003
0.123,0.105,0.024,0.085000000000000006,0.088999999999999996,0.19700000000000001,0.223,0.017000000000000001,0.11799999999999999,0.252,0.249,0.021999999999999999,0.050000000000000003
0.124,0.099000000000000005,0.042999999999999997,0.084000000000000005,0.085999999999999993,0.17399999999999999,0.16800000000000001,0.02,0.13,0.249,0.252,0.010999999999999999,0.041000000000000002
0.121,0.108,0.029000000000000001,0.122,0.070999999999999994,0.155,0.156,0.017000000000000001,0.16,0.23699999999999999,0.23100000000000001,0.0060000000000000001,0.058000000000000003
0.115,0.088999999999999996,0.029999999999999999,0.14799999999999999,0.073999999999999996,0.161,0.17799999999999999,0.023,0.112,0.23200000000000001,0.254,0.012999999999999999,0.058000000000000003
0.11,0.109,0.029999999999999999,0.127,0.056000000000000001,0.14199999999999999,0.16700000000000001,0.02,0.17199999999999999,0.23499999999999999,0.23799999999999999,0.028000000000000001,0.042000000000000003
0.11,0.087999999999999995,0.035000000000000003,0.076999999999999999,0.073999999999999996,0.153,0.191,0.025999999999999999,0.10100000000000001,0.24399999999999999,0.25600000000000001,0.021999999999999999,0.050000000000000003
0.104,0.10199999999999999,0.029999999999999999,0.13200000000000001,0.068000000000000005,0.155,0.189,0.014999999999999999,0.17199999999999999,0.249,0.248,0.02,0.042000000000000003
0.106,0.088999999999999996,0.048000000000000001,0.052999999999999999,0.088999999999999996,0.14799999999999999,0.16600000000000001,0.025999999999999999,0.14199999999999999,0.23899999999999999,0.24299999999999999,0.012999999999999999,0.017000000000000001
0.085000000000000006,0.097000000000000003,0.031,0.082000000000000003,0.070999999999999994,0.14999999999999999,0.159,0.037999999999999999,0.107,0.245,0.23599999999999999,0.0080000000000000002,0.017000000000000001
0.092999999999999999,0.092999999999999999,0.036999999999999998,0.123,0.073999999999999996,0.155,0.16800000000000001,0.024,0.14799999999999999,0.23599999999999999,0.23799999999999999,0.0080000000000000002,0.034000000000000002
0.10199999999999999,0.084000000000000005,0.035999999999999997,0.083000000000000004,0.076999999999999999,0.124,0.16600000000000001,0.025999999999999999,0.13,0.23499999999999999,0.25,0.021000000000000001,0.034000000000000002
0.082000000000000003,0.086999999999999994,0.039,0.13500000000000001,0.068000000000000005,0.153,0.17100000000000001,0.016,0.112,0.22900000000000001,0.222,0.0080000000000000002,0.017000000000000001
0.075999999999999998,0.086999999999999994,0.033000000000000002,0.081000000000000003,0.073999999999999996,0.13700000000000001,0.17100000000000001,0.025999999999999999,0.13600000000000001,0.23499999999999999,0.24199999999999999,0.017999999999999999,0.025000000000000001
0.071999999999999995,0.068000000000000005,0.035000000000000003,0.095000000000000001,0.052999999999999999,0.11700000000000001,0.18099999999999999,0.021000000000000001,0.13,0.22600000000000001,0.23100000000000001,0.016,0.017000000000000001
0.070999999999999994,0.042000000000000003,0.032000000000000001,0.053999999999999999,0.056000000000000001,0.13,0.13400000000000001,0.012999999999999999,0.124,0.22500000000000001,0.20599999999999999,0.012999999999999999,0.0
0.072999999999999995,0.039,0.023,0.082000000000000003,0.052999999999999999,0.11899999999999999,0.16400000000000001,0.012999999999999999,0.113,0.22500000000000001,0.217,0.01,0.0
0.069000000000000006,0.055,0.042000000000000003,0.069000000000000006,0.068000000000000005,0.124,0.158,0.0070000000000000001,0.10100000000000001,0.219,0.22800000000000001,0.0050000000000000001,0.0080000000000000002
0.082000000000000003,0.059999999999999998,0.039,0.114,0.058999999999999997,0.122,0.17299999999999999,0.016,0.107,0.222,0.22500000000000001,0.014,0.017000000000000001
0.095000000000000001,0.063,0.035000000000000003,0.071999999999999995,0.052999999999999999,0.124,0.14699999999999999,0.016,0.070999999999999994,0.22600000000000001,0.20499999999999999,0.016,0.025000000000000001
0.104,0.056000000000000001,0.040000000000000001,0.086999999999999994,0.043999999999999997,0.127,0.186,0.01,0.076999999999999999,0.217,0.24299999999999999,0.028000000000000001,0.0080000000000000002
0.089999999999999997,0.042000000000000003,0.025999999999999999,0.087999999999999995,0.062,0.124,0.16500000000000001,0.012999999999999999,0.089999999999999997,0.219,0.224,0.014,0.025000000000000001
0.085999999999999993,0.042000000000000003,0.029999999999999999,0.058999999999999997,0.047,0.11700000000000001,0.17100000000000001,0.012999999999999999,0.084000000000000005,0.20699999999999999,0.223,0.016,0.034000000000000002
0.089999999999999997,0.044999999999999998,0.031,0.029000000000000001,0.062,0.097000000000000003,0.14799999999999999,0.016,0.089999999999999997,0.19700000000000001,0.22500000000000001,0.014,0.034000000000000002
0.085999999999999993,0.035999999999999997,0.043999999999999997,0.029000000000000001,0.052999999999999999,0.081000000000000003,0.154,0.012999999999999999,0.084000000000000005,0.187,0.23799999999999999,0.0080000000000000002,0.042000000000000003
0.072999999999999995,0.044999999999999998,0.045999999999999999,0.070999999999999994,0.052999999999999999,0.105,0.17100000000000001,0.017000000000000001,0.066000000000000003,0.185,0.221,0.016,0.034000000000000002
0.090999999999999998,0.033000000000000002,0.023,0.070999999999999994,0.039,0.085999999999999993,0.152,0.014,0.090999999999999998,0.186,0.216,0.02,0.017000000000000001
0.079000000000000001,0.036999999999999998,0.036999999999999998,0.029000000000000001,0.044999999999999998,0.075999999999999998,0.13900000000000001,0.017000000000000001,0.035999999999999997,0.187,0.19400000000000001,0.029999999999999999,0.034000000000000002
0.094,0.040000000000000001,0.036999999999999998,0.11799999999999999,0.053999999999999999,0.085999999999999993,0.161,0.016,0.067000000000000004,0.19,0.20100000000000001,0.023,0.025000000000000001
0.096000000000000002,0.036999999999999998,0.044999999999999998,0.104,0.053999999999999999,0.081000000000000003,0.17499999999999999,0.017999999999999999,0.079000000000000001,0.17599999999999999,0.20799999999999999,0.0080000000000000002,0.034000000000000002
0.086999999999999994,0.034000000000000002,0.033000000000000002,0.014999999999999999,0.062,0.107,0.182,0.014999999999999999,0.067000000000000004,0.17999999999999999,0.21199999999999999,0.010999999999999999,0.034000000000000002
0.085999999999999993,0.042000000000000003,0.044999999999999998,0.091999999999999998,0.048000000000000001,0.085999999999999993,0.19700000000000001,0.016,0.055,0.16900000000000001,0.20899999999999999,0.010999999999999999,0.025000000000000001
0.082000000000000003,0.029000000000000001,0.036999999999999998,0.045999999999999999,0.050999999999999997,0.070999999999999994,0.17799999999999999,0.02,0.085999999999999993,0.16400000000000001,0.20399999999999999,0.010999999999999999,0.025000000000000001
0.075999999999999998,0.037999999999999999,0.025999999999999999,0.048000000000000001,0.024,0.070999999999999994,0.16300000000000001,0.01,0.062,0.16900000000000001,0.21299999999999999,0.014999999999999999,0.025000000000000001
0.082000000000000003,0.021999999999999999,0.033000000000000002,0.063,0.039,0.075999999999999998,0.16600000000000001,0.012999999999999999,0.112,0.17199999999999999,0.23100000000000001,0.023,0.042000000000000003
0.085000000000000006,0.035999999999999997,0.021000000000000001,0.048000000000000001,0.033000000000000002,0.065000000000000002,0.14299999999999999,0.019,0.050000000000000003,0.17499999999999999,0.188,0.0089999999999999993,0.025000000000000001
0.078,0.039,0.025999999999999999,0.111,0.042000000000000003,0.081000000000000003,0.16500000000000001,0.01,0.056000000000000001,0.17399999999999999,0.218,0.019,0.034000000000000002
0.076999999999999999,0.032000000000000001,0.037999999999999999,0.063,0.029999999999999999,0.081000000000000003,0.16,0.017000000000000001,0.068000000000000005,0.17899999999999999,0.20200000000000001,0.0060000000000000001,0.0080000000000000002
0.073999999999999996,0.027,0.025000000000000001,0.062,0.033000000000000002,0.068000000000000005,0.156,0.0070000000000000001,0.056000000000000001,0.158,0.20599999999999999,0.0,0.017000000000000001
0.079000000000000001,0.032000000000000001,0.034000000000000002,0.095000000000000001,0.048000000000000001,0.079000000000000001,0.17100000000000001,0.0060000000000000001,0.056000000000000001,0.161,0.16600000000000001,0.01,0.025999999999999999
