SURF,KVD,STAR,HARRIS3D,GFTT,FAST,SIFT3D,SIFT,HARRIS6D,DENSE,NARF,ORB,MSER
0.84199999999999997,0.87,0.78600000000000003,0.59999999999999998,0.85999999999999999,0.91000000000000003,0.78800000000000003,0.64400000000000002,0.628,0.996,0.72799999999999998,0.83399999999999996,0.55200000000000005
0.80600000000000005,0.80600000000000005,0.746,0.58299999999999996,0.72899999999999998,0.871,0.70799999999999996,0.58399999999999996,0.624,0.52300000000000002,0.621,0.80700000000000005,0.54500000000000004
0.749,0.78100000000000003,0.65600000000000003,0.53100000000000003,0.36599999999999999,0.82199999999999995,0.67900000000000005,0.38100000000000001,0.59899999999999998,0.059999999999999998,0.57299999999999995,0.70599999999999996,0.442
0.57099999999999995,0.63400000000000001,0.42399999999999999,0.47899999999999998,0.29799999999999999,0.747,0.627,0.20300000000000001,0.53300000000000003,0.47699999999999998,0.52200000000000002,0.57299999999999995,0.312
0.74199999999999999,0.76900000000000002,0.60299999999999998,0.50600000000000001,0.31,0.79100000000000004,0.68000000000000005,0.308,0.55400000000000005,0.184,0.56100000000000005,0.64700000000000002,0.50600000000000001
0.42199999999999999,0.55300000000000005,0.313,0.42099999999999999,0.26800000000000002,0.63700000000000001,0.56999999999999995,0.17499999999999999,0.48799999999999999,0.34399999999999997,0.49299999999999999,0.47599999999999998,0.14899999999999999
0.42199999999999999,0.55300000000000005,0.313,0.42099999999999999,0.26800000000000002,0.63700000000000001,0.56999999999999995,0.17499999999999999,0.48799999999999999,0.34399999999999997,0.49299999999999999,0.47599999999999998,0.14899999999999999
0.49099999999999999,0.63100000000000001,0.35199999999999998,0.53700000000000003,0.315,0.68600000000000005,0.61799999999999999,0.16800000000000001,0.47899999999999998,0.54000000000000004,0.48899999999999999,0.53200000000000003,0.221
0.371,0.42499999999999999,0.26800000000000002,0.48799999999999999,0.30099999999999999,0.56399999999999995,0.52900000000000003,0.20000000000000001,0.434,0.42399999999999999,0.48399999999999999,0.41899999999999998,0.13
0.371,0.42499999999999999,0.26800000000000002,0.48799999999999999,0.30099999999999999,0.56399999999999995,0.52900000000000003,0.20000000000000001,0.434,0.42399999999999999,0.48399999999999999,0.41899999999999998,0.13
0.35699999999999998,0.41999999999999998,0.26100000000000001,0.53500000000000003,0.33400000000000002,0.54500000000000004,0.501,0.17199999999999999,0.38400000000000001,0.32000000000000001,0.46800000000000003,0.42799999999999999,0.14299999999999999
0.37,0.41999999999999998,0.222,0.46300000000000002,0.29499999999999998,0.53000000000000003,0.503,0.17199999999999999,0.42299999999999999,0.32800000000000001,0.441,0.433,0.156
0.34399999999999997,0.36899999999999999,0.24099999999999999,0.435,0.29299999999999998,0.52800000000000002,0.501,0.16,0.36399999999999999,0.317,0.45700000000000002,0.40799999999999997,0.11
0.35499999999999998,0.373,0.22500000000000001,0.39500000000000002,0.253,0.51800000000000002,0.44600000000000001,0.182,0.372,0.20100000000000001,0.41899999999999998,0.40999999999999998,0.090999999999999998
0.35399999999999998,0.36599999999999999,0.214,0.38,0.153,0.498,0.439,0.14699999999999999,0.33100000000000002,0.28599999999999998,0.38300000000000001,0.378,0.090999999999999998
0.33800000000000002,0.35099999999999998,0.20599999999999999,0.46400000000000002,0.186,0.46999999999999997,0.38400000000000001,0.17999999999999999,0.35099999999999998,0.28699999999999998,0.378,0.38600000000000001,0.11700000000000001
0.33400000000000002,0.35399999999999998,0.20100000000000001,0.36099999999999999,0.183,0.46400000000000002,0.39000000000000001,0.14699999999999999,0.30199999999999999,0.34899999999999998,0.35799999999999998,0.438,0.11700000000000001
0.315,0.38800000000000001,0.19600000000000001,0.46300000000000002,0.19800000000000001,0.45500000000000002,0.40000000000000002,0.184,0.38800000000000001,0.37,0.38400000000000001,0.41199999999999998,0.071999999999999995
0.312,0.35099999999999998,0.20499999999999999,0.39600000000000002,0.19700000000000001,0.47299999999999998,0.38,0.16600000000000001,0.29799999999999999,0.35499999999999998,0.38300000000000001,0.39200000000000002,0.111
0.318,0.35599999999999998,0.20399999999999999,0.33300000000000002,0.23400000000000001,0.46500000000000002,0.39800000000000002,0.222,0.32600000000000001,0.35999999999999999,0.38100000000000001,0.41899999999999998,0.151
0.34200000000000003,0.35899999999999999,0.19600000000000001,0.312,0.23000000000000001,0.46800000000000003,0.39100000000000001,0.185,0.30599999999999999,0.34699999999999998,0.41399999999999998,0.40799999999999997,0.13100000000000001
0.29999999999999999,0.32800000000000001,0.19400000000000001,0.30099999999999999,0.22900000000000001,0.45800000000000002,0.38700000000000001,0.17999999999999999,0.32600000000000001,0.34999999999999998,0.45000000000000001,0.39500000000000002,0.125
0.30399999999999999,0.39800000000000002,0.186,0.32100000000000001,0.17799999999999999,0.435,0.372,0.185,0.33500000000000002,0.32600000000000001,0.40400000000000003,0.41499999999999998,0.10000000000000001
0.30399999999999999,0.39800000000000002,0.186,0.32100000000000001,0.17799999999999999,0.435,0.372,0.185,0.33500000000000002,0.32600000000000001,0.40400000000000003,0.41499999999999998,0.10000000000000001
0.29599999999999999,0.38800000000000001,0.17799999999999999,0.29399999999999998,0.188,0.438,0.38100000000000001,0.16300000000000001,0.30599999999999999,0.29699999999999999,0.38800000000000001,0.374,0.13400000000000001
0.28599999999999998,0.42299999999999999,0.214,0.33600000000000002,0.20999999999999999,0.436,0.34000000000000002,0.17499999999999999,0.29499999999999998,0.33000000000000002,0.39700000000000002,0.41299999999999998,0.122
0.27500000000000002,0.33800000000000002,0.183,0.23100000000000001,0.17899999999999999,0.44900000000000001,0.32800000000000001,0.19400000000000001,0.314,0.32100000000000001,0.29599999999999999,0.40600000000000003,0.153
0.27700000000000002,0.35999999999999999,0.193,0.33300000000000002,0.17299999999999999,0.42999999999999999,0.30599999999999999,0.16,0.28499999999999998,0.30199999999999999,0.33600000000000002,0.38600000000000001,0.113
0.27700000000000002,0.34699999999999998,0.189,0.27500000000000002,0.20100000000000001,0.45900000000000002,0.33200000000000002,0.159,0.33100000000000002,0.33400000000000002,0.29999999999999999,0.38100000000000001,0.16400000000000001
0.26200000000000001,0.33200000000000002,0.17000000000000001,0.30499999999999999,0.18099999999999999,0.41599999999999998,0.372,0.129,0.28499999999999998,0.311,0.34499999999999997,0.318,0.082000000000000003
0.26200000000000001,0.33200000000000002,0.17000000000000001,0.30499999999999999,0.18099999999999999,0.41599999999999998,0.372,0.129,0.28499999999999998,0.311,0.34499999999999997,0.318,0.082000000000000003
0.29299999999999998,0.309,0.13700000000000001,0.34399999999999997,0.14000000000000001,0.41599999999999998,0.38700000000000001,0.13800000000000001,0.317,0.27000000000000002,0.36499999999999999,0.33300000000000002,0.074999999999999997
0.29499999999999998,0.313,0.14399999999999999,0.32000000000000001,0.19800000000000001,0.45800000000000002,0.39700000000000002,0.13100000000000001,0.318,0.20699999999999999,0.28999999999999998,0.32500000000000001,0.081000000000000003
